,channel_id,subscriber_count
23,UCLCdKWiUUKPV016JHjVuMsQ,225000
24,UCZMRuagdTBKmmrFtSMN48Xw,947000
25,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
26,UCljUAjufNh7VI0yElcAdlhg,340000
27,UC4QadOSsJu54Qs8z99shRiQ,1490000
28,UCk-jQ0-FYfOE0Srs23LAGoQ,303000
29,UC6YD-hqIJ1UIOcVyQ07HGAw,1660000
0,UCumOEkOWBFy5ShLv3fR2rJg,110000
1,UC8_wmm5DX9mb4jrLiw8ZYzw,3020000
2,UCKtKKtjaaPKA1Oj8Ldnfsdg,478000
3,UCFs-PaPhAlUQ2qUG8gHf_zA,138000
4,UCLstWynN36MsqvEA2LSpNAQ,29
5,UCPKlrgZXnnb89nSeITvTdGA,1080000
6,UCvDfrrIiH6iIERFqYFd9PPA,1350
7,UCynIYcsBwTrwBIecconPN2A,2570000
8,UCg4nOl7_gtStrLwF0_xoV0A,3850000
9,UCnoV9-8oRfF-c9BFkgTD2nA,375000
10,UCTDMT3aL30noTVFgNPA9XtQ,582000
11,UCe61qRfmlC_RA_4702ROyUA,0
12,UC8zjq9eM1n8xI0FLRQ1mxQA,225
13,UC4QadOSsJu54Qs8z99shRiQ,1490000
14,UCD7-Ocp4InwPKzwiq_U-Abg,697000
15,UCRxDTCmIjgli-Xgh2KPE9dA,1750000
16,UCWKc_h8m97tvrjZ9rfgdhIA,167000
17,UCvGQ6Se8KO9UO8wLPCuWVww,4020
18,UC_1GPhYlXI2ka2ji5gnqWFQ,205000
19,UC3meFjbGeE54vWerQzpbldg,3880
20,UC6YuttrRJ_LZNddA_DJ_VSQ,2000000
21,UC4Au2QrbfaSjHPSdk5tUBeg,2470000
22,UC-km1012mEUQQLGxggmrazw,739000
23,UCcvLSRIWJIAGFDyWtzkbiHA,1600000
24,UC7dXPammhcS6lrPzgq7WAPQ,317000
25,UCSoEDFXaMcHbAlWlduce2eg,520000
26,UCkUZKZ17PeE0ATPKvmvEU5w,325000
27,UCXzU-b8I0Y_fhMkLQMYt3vA,1350000
28,UCSYCOHHulAU-vAKeeaR65Wg,301000
29,UCHJDes9eAqq-6WXGr5bTzsQ,1680
0,UClS-7TfM2g2plTGguaBPfqg,7820
1,UCUF6s4UTqx_MpV5bcDLljCg,3180
2,UCEf_Bc-KVd7onSeifS3py9g,22900000
3,UCljUAjufNh7VI0yElcAdlhg,340000
4,UCtmlLXX-2vKkFUv74L8IE1A,14600
5,UC6VSFaHYbR-bhNer7DXxGNQ,2080000
6,UCgJT29ypj-ZGNX5y8GHapKA,662000
7,UCUz13KPT3QQ7qag7rImH6kA,64800
8,UCLdnL7RNgh616cUbJJUGPRg,286000
9,UCWbB8rGkcOc58YYS0QaCG3w,258000
10,UC4kUV8uGKmoQUs1HLzf7jsg,170000
11,UCFDL0NuxUBAvvu1PnIwW2ww,2540000
12,UC9pp3HLEXpglmSHvmy6TBWQ,194000
13,UC31k7KPtTEsgty9lg5rxO1A,299000
14,UCF5v1ubUrzLLiXnR4XxsFbQ,0
15,UCLhgIX2L5ZCaWdlaxR_oTAg,465000
16,UCK1sVuXaDvJeNwl9noN5nOA,3810000
17,UC3sYoxcId99IsQquIVqPYAA,2810
18,UCsX8MJHEI5UukXoF3HLnTvg,496000
19,UC5Y35HzjHnxi2Dk8Xk8Cllw,1520000
20,UC1zYGo1jIIjMVDTLL3dydow,277000
21,UCKtKKtjaaPKA1Oj8Ldnfsdg,478000
22,UC0jDoh3tVXCaqJ6oTve8ebA,11500000
23,UCzgxx_DM2Dcb9Y1spb9mUJA,7740000
24,UCsL-BN_6eQd2WJe1OY8twYA,1190
25,UCCy80SwBwALYglGO68Fpy_Q,26500
26,UCVP_Fma2_-BEKWYc79JVQDw,805000
27,UCBHtVh4v1wlNPb5SMXRAT0Q,37400
28,UCg-p3lQIqmhh7gHpyaOmOiQ,3900000
29,UCi8o8ntuLNTbUgc3VD6i-eQ,146000
0,UCjaWxz81Jq_8NcGW0Tt_CNA,72500
1,UCibEhpu5HP45-w7Bq1ZIulw,6290000
2,UCaak9sggUeIBPOd8iK_BXcQ,3520000
3,UCPKlrgZXnnb89nSeITvTdGA,1080000
4,UCvDfrrIiH6iIERFqYFd9PPA,1350
5,UCynIYcsBwTrwBIecconPN2A,2570000
6,UCg4nOl7_gtStrLwF0_xoV0A,3850000
7,UCnoV9-8oRfF-c9BFkgTD2nA,375000
8,UCTDMT3aL30noTVFgNPA9XtQ,582000
9,UCe61qRfmlC_RA_4702ROyUA,0
10,UC8zjq9eM1n8xI0FLRQ1mxQA,225
11,UC4QadOSsJu54Qs8z99shRiQ,1490000
12,UCD7-Ocp4InwPKzwiq_U-Abg,697000
13,UCRxDTCmIjgli-Xgh2KPE9dA,1750000
14,UCWKc_h8m97tvrjZ9rfgdhIA,167000
15,UCvGQ6Se8KO9UO8wLPCuWVww,4020
16,UC_1GPhYlXI2ka2ji5gnqWFQ,205000
17,UC3meFjbGeE54vWerQzpbldg,3880
18,UC6YuttrRJ_LZNddA_DJ_VSQ,2000000
19,UC4Au2QrbfaSjHPSdk5tUBeg,2470000
20,UC-km1012mEUQQLGxggmrazw,739000
21,UCcvLSRIWJIAGFDyWtzkbiHA,1600000
22,UClX3YSREJp3ELuv2wFAYOzA,1280000
23,UCp_RW49IudjKEw_yal7tfFw,984000
24,UC1zsShDyJp8AafQu9BPo1PQ,1320000
25,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
26,UCfodSug0zXKfd8HpSay9JBg,374000
27,UCF9DM3iAcBx2dg_hBiJntjw,226000
0,UCHusB4fkxFwQCK_p7ESgqHQ,0
1,UCLMYRi83dsYs83prGn0tByw,141000
2,UCz1sbEbWYHH0wZr2tHzD7Kg,11700
3,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
4,UCII_QSL9Qlsq0tjwKMk9KxA,107000
5,UC1s-zgvNakAS4ATSKP0Fghw,65400
6,UCzshx21XlTwba6vVBPNkjKA,21000
7,UC77HxguVMGFAGtIaSYGq8Fw,14800
8,UC4QadOSsJu54Qs8z99shRiQ,1490000
9,UCwJXtk_1CKlCrh7YJDP2uPw,150000
10,UCNew84XbL3knLtwbFh8fhLQ,64900
11,UC2v_FEM2obGMne07CgXU8hw,63600
12,UCljUAjufNh7VI0yElcAdlhg,340000
13,UCbZvkG2uAgr6Oiva4FytscQ,936000
14,UCD7-Ocp4InwPKzwiq_U-Abg,697000
15,UC4bfjQfGksYv3JfQEWBtJwg,110000
16,UC-km1012mEUQQLGxggmrazw,739000
17,UClS-7TfM2g2plTGguaBPfqg,7820
18,UCxSLX1tw9sZUSfD4MFxcqSg,15800
19,UC-lHJZR3Gqxm24_Vd_AJ5Yw,105000000
20,UCc0sbLtgrTmgvh7vYd7-QmA,4320
21,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
22,UCvySJzE1vFNZy52KF6tBflA,22700
23,UC8_wmm5DX9mb4jrLiw8ZYzw,3020000
24,UC0e87WXu_SJhrc8tb08qyaQ,122000
25,UCfs9huvAm_O4EGeoTdF3ZZg,0
26,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
27,UCg4nOl7_gtStrLwF0_xoV0A,3850000
28,UCAk6x9HQlsKDISWA_qW7jLg,95900
29,UCKtKKtjaaPKA1Oj8Ldnfsdg,478000
0,UCPIRD4yr1hlAEovBCSNlAKg,1560000
1,UCvil5p8X1U1CAamwQ686LYA,26600
2,UCGiMm6ix3x_83YzxoL4MnMQ,78800
3,UCSoEDFXaMcHbAlWlduce2eg,520000
4,UCBHtVh4v1wlNPb5SMXRAT0Q,37400
5,UC3XTzVzaHQEd30rQbuvCtTQ,8170000
6,UCynIYcsBwTrwBIecconPN2A,2570000
7,UC7_mFzmj89tqAqgpl5695QQ,239000
8,UCRDDfbYPHX_GUJ4lcQYTc8A,1890000
9,UCENoC6MLc4pL-vehJyzSWmg,1030000
10,UCRijo3ddMTht_IHyNSNXpNQ,52000000
11,UCXCknrYDQ2VlVxBnRWBnEFg,436000
12,UCxkjgt_ePhbOoCRPr0szT8Q,809000
13,UCQUA8cPZgNoYEW2OgX482ng,533000
14,UC6z9hHYTAV8eW--F4JndgiQ,113000
15,UCFDL0NuxUBAvvu1PnIwW2ww,2540000
16,UCr3xOsZ58ZlkEIvzVrb7jWw,195
17,UCnoV9-8oRfF-c9BFkgTD2nA,375000
18,UCLWXmr0xoEEZUywaM1ZEHQw,31000
19,UCZJLOAUdvQHrIXQs3Hq17Hw,0
20,UCvGQ6Se8KO9UO8wLPCuWVww,4020
21,UCkOodVXuKcwdQI9mcys-77Q,0
22,UCynURu72A71GmEVQcsZXcKQ,117000
23,UC4kUV8uGKmoQUs1HLzf7jsg,170000
24,UCWJ2lWNubArHWmf3FIHbfcQ,14100000
25,UC2TCPeRl66OCXYXLIsQpd-A,105000
26,UC8zjq9eM1n8xI0FLRQ1mxQA,225
27,UCPhOmDF9NWeKuqHWNGElqWg,2490
28,UCaTHFAqbd0OvVByB5eobM9w,22300
29,UCqDSnr00YGKch4t2ydnQj5g,258000
0,UCcUnsoipzgd5JJNsNMsgfNg,414000
1,UClX3YSREJp3ELuv2wFAYOzA,1280000
2,UCp_RW49IudjKEw_yal7tfFw,984000
3,UC1zsShDyJp8AafQu9BPo1PQ,1320000
4,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
5,UCfodSug0zXKfd8HpSay9JBg,374000
6,UCPKlrgZXnnb89nSeITvTdGA,1080000
7,UCF9DM3iAcBx2dg_hBiJntjw,226000
8,UCvDfrrIiH6iIERFqYFd9PPA,1350
9,UCHusB4fkxFwQCK_p7ESgqHQ,0
10,UCLMYRi83dsYs83prGn0tByw,141000
11,UCz1sbEbWYHH0wZr2tHzD7Kg,11700
12,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
13,UCII_QSL9Qlsq0tjwKMk9KxA,107000
14,UC1s-zgvNakAS4ATSKP0Fghw,65400
15,UCzshx21XlTwba6vVBPNkjKA,21000
16,UC77HxguVMGFAGtIaSYGq8Fw,14800
17,UC4QadOSsJu54Qs8z99shRiQ,1490000
18,UCwJXtk_1CKlCrh7YJDP2uPw,150000
19,UCNew84XbL3knLtwbFh8fhLQ,64900
20,UCq34yu7r9AR-ROmcpXjwbDw,233
21,UCKpIOnsk-gcwHXIzuk24ExA,657000
22,UCGN0JLN6n9Rqw4v-6AVcDtg,79
23,UCydnNrq6g9qFyLnUMctNBJA,861
24,UC1-4AnMxkLXLNL3-7UJ4KTQ,1400000
25,UCMo5MECD5pwhUVLaMqZo5Xg,1080000
26,UC8ojUR5waSQVNsEaX06I5yA,16500
27,UCD7-Ocp4InwPKzwiq_U-Abg,697000
28,UCeFOrJM5jWE1uhJtt7wIH2g,117000
0,UCCwbUvjxH5-Ci0zsXJU9lfg,18900
1,UCsi5wbpkOqtpnGA3tgRC83g,4850
2,UCs4KWxdP-lRc-dgLXE5i8Wg,2430000
3,UCRT-74ovdMKOFBC96w_gfyQ,402000
4,UCkkxn2ldlFUMupTlXU8meAw,953000
5,UCc0sbLtgrTmgvh7vYd7-QmA,4320
6,UCRVruzlQF5cqpw9jQgIgNdw,756000
7,UC8K94Pfc4dfgfwElP_j9Saw,14500
8,UCfodSug0zXKfd8HpSay9JBg,374000
9,UCOpcACMWblDls9Z6GERVi1A,6720000
10,UCDbQblY1XASbgqOXmy6FOFQ,2540000
11,UCroloVlHKUnvOMn5MtuvyDg,422000
12,UCMsuwHzQPFMDtHaoR7_HDxg,1240000
13,UCmwW4Ee9qmCDmJ3XtdOMriw,580
14,UCPIRD4yr1hlAEovBCSNlAKg,1560000
15,UCEojdIMF62_65_iYQsvF50Q,109000
16,UCyo6aLuDHbUoNTv-NR-Y0NA,1010000
17,UCfkM3u-0uSKADDitZLpXcfA,551000
18,UCSoEDFXaMcHbAlWlduce2eg,520000
19,UCLdnL7RNgh616cUbJJUGPRg,286000
20,UCkinYTS9IHqOEwR1Sze2JTw,887000
21,UCRijo3ddMTht_IHyNSNXpNQ,52000000
22,UC4kUV8uGKmoQUs1HLzf7jsg,170000
23,UCvlctY0BTwLULhSSpZ6_wmw,357000
24,UCRDDfbYPHX_GUJ4lcQYTc8A,1890000
25,UCucL8Ib4JOigpW0pgjI46xA,1380000
26,UCpRh2xmGtaVhFVuyCB271pw,591000
27,UCoQIdt0bWPv3-_xuybJvTjQ,1740000
28,UCIGlf3KCZyrEr3-o8Ec71tA,5100
29,UCFDL0NuxUBAvvu1PnIwW2ww,2540000
0,UCljUAjufNh7VI0yElcAdlhg,340000
1,UCPs6BouVj4Gl96zGwwzSWJg,37000
2,UCIcWsDvtbC5b8I_Z0Q5T6sA,3570
3,UC8nWslLGYTEaIovhlhU4MRg,7060
4,UCp_RW49IudjKEw_yal7tfFw,984000
5,UCwOBi0_e6uq9UxKiVfQyaKw,57000
6,UCNK6sbxu8te2lwrXgYGX8Qg,152000
7,UCDy7RpxdBRnVJzDUJZ_-ktg,48200
8,UCxhygwqQ1ZMoBGQM2yEcNug,12600000
9,UCDWJXm0XjvsZDCcrv2pXJyg,21200
10,UCHusB4fkxFwQCK_p7ESgqHQ,0
11,UC4PktYRt1mCmvKQHY9AVgSw,8780
12,UCAclVGCh7QyLH41jJGQVhaw,1760000
13,UCd4_gOSy52-B_AN0FAbP-VA,0
14,UCq34yu7r9AR-ROmcpXjwbDw,233
15,UCKpIOnsk-gcwHXIzuk24ExA,657000
16,UCGN0JLN6n9Rqw4v-6AVcDtg,79
17,UCydnNrq6g9qFyLnUMctNBJA,861
18,UC1-4AnMxkLXLNL3-7UJ4KTQ,1400000
19,UCMo5MECD5pwhUVLaMqZo5Xg,1080000
20,UC8ojUR5waSQVNsEaX06I5yA,16500
21,UCD7-Ocp4InwPKzwiq_U-Abg,697000
22,UCeFOrJM5jWE1uhJtt7wIH2g,117000
23,UClX3YSREJp3ELuv2wFAYOzA,1280000
24,UCCwbUvjxH5-Ci0zsXJU9lfg,18900
25,UCsi5wbpkOqtpnGA3tgRC83g,4850
26,UCs4KWxdP-lRc-dgLXE5i8Wg,2430000
27,UCRT-74ovdMKOFBC96w_gfyQ,402000
28,UCkkxn2ldlFUMupTlXU8meAw,953000
29,UCc0sbLtgrTmgvh7vYd7-QmA,4320
0,UCRVruzlQF5cqpw9jQgIgNdw,756000
1,UC8K94Pfc4dfgfwElP_j9Saw,14500
2,UCfodSug0zXKfd8HpSay9JBg,374000
3,UC8KtgdpgUSNvizDGOimmyRg,636
4,UC4bfjQfGksYv3JfQEWBtJwg,110000
5,UCaTFX7ckdowpnwHWcJGH2KQ,1410000
6,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
7,UCq34yu7r9AR-ROmcpXjwbDw,233
8,UCp_RW49IudjKEw_yal7tfFw,984000
9,UCUzpZpX2wRYOk3J8QTFGxDg,1290000
10,UCRb-FQbJKhOBvYZ3olDDL7g,10600
11,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
12,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
13,UCSrwpEM8lBM4jR5YoKX3XOQ,326000
14,UCKpIOnsk-gcwHXIzuk24ExA,657000
15,UC8_wmm5DX9mb4jrLiw8ZYzw,3020000
16,UCp0hYYBW6IMayGgR-WeoCvQ,37400000
17,UC24yfMhHL7ryQhbc_Zw_qng,627000
18,UC77HxguVMGFAGtIaSYGq8Fw,14800
19,UCljUAjufNh7VI0yElcAdlhg,340000
20,UCzw-C7fNfs018R1FzIKnlaA,12400000
21,UCC_ElJAc9JrtkMm3zTTJ1_A,298000
22,UCscgnhNfNhQSguRpqMFIu0g,0
23,UCcxInxoZ8Rar3gKYWICbBZg,37100
24,UCQUdNis13Y2bXiV7fssSNCg,685000
25,UCoQdgj5CIHEV84GlCz_QKkQ,41100
26,UCGbOTPDlBwkN-4N85dK6U7Q,231000
27,UCkpeuy1OcoOuSnvDnvXamRA,212000
28,UC94pY6IRKSJbZ1V36yQA1wg,22500
29,UC7dXPammhcS6lrPzgq7WAPQ,317000
0,UCUXfRsEIJ9xO1DT7TbEWksw,1800000
1,UCnoYhOtV0IXZ6lv2R-ZnB_Q,170000
2,UCGN0JLN6n9Rqw4v-6AVcDtg,79
3,UCNsidkYpIAQ4QaufptQBPHQ,290000
4,UCkvOiP-XrHCDvAoGPC3lZrA,54500
5,UCFDL0NuxUBAvvu1PnIwW2ww,2540000
6,UCydnNrq6g9qFyLnUMctNBJA,861
7,UCMo5MECD5pwhUVLaMqZo5Xg,1080000
8,UCosdY-UuH21-lOwfXwYjiBw,12500
9,UCCy_q-N7F2FOIZ6ZggHIAKg,1750000
10,UCVMvBhhCs_jZTGlHFI6Fh7w,298000
11,UCwWhs_6x42TyRM4Wstoq8HA,7810000
12,UC7vVhkEfw4nOGp8TyDk7RcQ,1760000
13,UCY-aMx8e3yH2-FLun7gLQMg,141000
14,UC1Lp8HbCqOPBMT1W_mjb21A,581000
15,UCeFOrJM5jWE1uhJtt7wIH2g,117000
16,UC1-4AnMxkLXLNL3-7UJ4KTQ,1400000
17,UCkprc8Iv9GWsAXs92YeNuVQ,329000
18,UCLPoFvYcnBTaJ0D0UMhm2yA,416000
19,UCFBSXqhTCTQp7zfXO-FhA6A,138000
20,UCsjLodwrvFSVB-YzOyUEm6g,50
21,UC283U3dPUk0RD-etygZJ11g,117000
22,UC8ojUR5waSQVNsEaX06I5yA,16500
23,UCCwbUvjxH5-Ci0zsXJU9lfg,18900
24,UC4lN5sizuJraSHqy99xTy6Q,1220000
25,UC4hQbfN_ZRy4lSngWxuhHxA,384000
26,UCynURu72A71GmEVQcsZXcKQ,117000
27,UCMtFAi84ehTSYSE9XoHefig,7630000
28,UCKtxF3ufOkuJohTeKyNbYrQ,455000
29,UClX3YSREJp3ELuv2wFAYOzA,1280000
0,UC-FQUIVQ-bZiefzBiQAa8Fw,6800000
1,UC8KtgdpgUSNvizDGOimmyRg,636
2,UC4bfjQfGksYv3JfQEWBtJwg,110000
3,UCaTFX7ckdowpnwHWcJGH2KQ,1410000
4,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
5,UCq34yu7r9AR-ROmcpXjwbDw,233
6,UCp_RW49IudjKEw_yal7tfFw,984000
7,UCUzpZpX2wRYOk3J8QTFGxDg,1290000
8,UCRb-FQbJKhOBvYZ3olDDL7g,10600
9,UC1oPBUWifc0QOOY8DEKhLuQ,5340000
10,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
11,UCSrwpEM8lBM4jR5YoKX3XOQ,326000
12,UCKpIOnsk-gcwHXIzuk24ExA,657000
13,UC8_wmm5DX9mb4jrLiw8ZYzw,3020000
14,UCp0hYYBW6IMayGgR-WeoCvQ,37400000
15,UC24yfMhHL7ryQhbc_Zw_qng,627000
16,UCCRb6nYKaT8tzLA8CwDdUtw,2780000
17,UCRxDTCmIjgli-Xgh2KPE9dA,1750000
18,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
19,UCkpeuy1OcoOuSnvDnvXamRA,212000
20,UC14QT5j2nQI8lKBCGtrrBQA,736000
21,UCulneJtjMARpEHhWQTlGa6w,150000
22,UClX3YSREJp3ELuv2wFAYOzA,1280000
23,UCD-miitqNY3nyukJ4Fnf4_A,552000
24,UCzWygEC8zQKYpCp7nwX_M-A,1610000
25,UCvoTJe-f9TM1f0Dl93pfNAA,5280
26,UCDbQblY1XASbgqOXmy6FOFQ,2540000
0,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
1,UCJhjE7wbdYAae1G25m0tHAA,2300000
2,UCqAbcgEp4NqCRnLG3NVJezw,310000
3,UCpx2BZg8ABgaDV50sGJtWAg,359000
4,UC0e87WXu_SJhrc8tb08qyaQ,122000
5,UC1l7wYrva1qCH-wgqcHaaRg,21800000
6,UC31k7KPtTEsgty9lg5rxO1A,299000
7,UC0m0zIpus2YoxvFyOL00KMQ,2720
8,UC5kWvdxsh19jeQClcPiwgwg,9010
9,UCigtU9n0IKuo-yaIXZRdEgw,35000
10,UCH961Ak4hnyJPPcq3VYx-1A,37500
11,UC69xoWl5-Y3m-oRFTORIbKw,1250000
12,UClCe4GUU6ZTVrvJ8UkXFONA,34600
13,UC0C-w0YjGpqDXGB8IHb662A,44800000
14,UCjr-_eWyX7RwHKSVxOP4eCA,10200
15,UCGEbMwiX774cseKvJqF9R2g,1970000
16,UCj3w6q3Su0jDCv97bRiaS0g,206000
17,UCD8vGk1DGOm_OaGXBcxSNyg,8140
18,UCwOBi0_e6uq9UxKiVfQyaKw,57000
19,UCA2McdYJLbD4IAQo0wLWOUQ,51400
20,UCRDDfbYPHX_GUJ4lcQYTc8A,1890000
21,UCkkxn2ldlFUMupTlXU8meAw,953000
22,UCroloVlHKUnvOMn5MtuvyDg,422000
23,UCljUAjufNh7VI0yElcAdlhg,340000
24,UCbD8EppRX3ZwJSou-TVo90A,14100000
25,UCO6t3VQrpvrM4gYDRQ-58Ew,281000
26,UCTQVIXvcHrR9jYoJ6qaBAow,5860000
27,UCCwbUvjxH5-Ci0zsXJU9lfg,18900
28,UCsSuev_h2XixlD6FFGADI6w,448000
29,UCD7-Ocp4InwPKzwiq_U-Abg,697000
0,UCQ3Kgx1G1NkELoJ8tJ3uelg,582000
1,UCFDL0NuxUBAvvu1PnIwW2ww,2540000
2,UCzw-C7fNfs018R1FzIKnlaA,12400000
3,UCclGsmeWqs69Qf1beyYMTeA,172000
4,UCMtFAi84ehTSYSE9XoHefig,7630000
5,UCr-QcqNToYablI-jU2VPVSw,647000
6,UC9bet8Rcj620A9n_qBj4nUg,305000
7,UCrH0dwm5-2Kt2LxYLMW8dnA,274000
8,UC4bfjQfGksYv3JfQEWBtJwg,110000
9,UC-J-KZfRV8c13fOCkhXdLiQ,14500000
10,UCZ1WJDkMNiZ_QwHnNrVf7Pw,64500
11,UC3Ysc5vmMFFKdUijrZcs5IQ,564000
12,UCLK2c2tKTmBQUIN3iPMVd2A,5520
13,UCryItMG5CX-iF_7OzRTn9SA,234000
14,UCuM79w4E4vF00yT6BSUEMGw,32300
15,UCqltwdVS2hLvSjC9eFmfrWg,560000
16,UCpbqG3t3wH0FSk2yFzsj1wQ,58100
17,UC8KtgdpgUSNvizDGOimmyRg,636
18,UCyjqvcOieGYO7wot-RUgsPg,45100
19,UCN5Y7-z9wJ-eu5VMWSI4OEA,20900
20,UC0i5DoDaPTkvl3OoWcipQgQ,120000
21,UCyhMAWqnYfR0Gmss71y3vFw,390000
22,UCrmsruqPgCIs4PImiZs0t9w,537000
23,UC4RPGrLD_1DClMeriws-B7w,41000
24,UCosdY-UuH21-lOwfXwYjiBw,12500
25,UCweOkPb1wVVH0Q0Tlj4a5Pw,20000000
26,UCr3BK94X6C9rf0HnebnHZYQ,30000
27,UCPWf0xFkPYfMM4e_HUW7H5w,13500
28,UCcFqQcSh5U4lkAU2QXHL6-g,163000
29,UChLtXXpo4Ge1ReTEboVvTDg,1780000
0,UCCRb6nYKaT8tzLA8CwDdUtw,2780000
1,UCRxDTCmIjgli-Xgh2KPE9dA,1750000
2,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
3,UCp_RW49IudjKEw_yal7tfFw,984000
4,UCkpeuy1OcoOuSnvDnvXamRA,212000
5,UCaTFX7ckdowpnwHWcJGH2KQ,1410000
6,UC14QT5j2nQI8lKBCGtrrBQA,736000
7,UCulneJtjMARpEHhWQTlGa6w,150000
8,UClX3YSREJp3ELuv2wFAYOzA,1280000
9,UCD-miitqNY3nyukJ4Fnf4_A,552000
10,UCzWygEC8zQKYpCp7nwX_M-A,1610000
11,UC8_wmm5DX9mb4jrLiw8ZYzw,3020000
12,UCvoTJe-f9TM1f0Dl93pfNAA,5280
13,UCDbQblY1XASbgqOXmy6FOFQ,2540000
14,UCg9mwxF0uacG3Q4N91wo2TQ,1140000
15,UCJhjE7wbdYAae1G25m0tHAA,2300000
16,UCqAbcgEp4NqCRnLG3NVJezw,310000
17,UCpx2BZg8ABgaDV50sGJtWAg,359000
18,UC0e87WXu_SJhrc8tb08qyaQ,122000
19,UC6YD-hqIJ1UIOcVyQ07HGAw,1660000
20,UCaak9sggUeIBPOd8iK_BXcQ,3520000
21,UC8BpWWBePIcSLOjP8ihTP2g,64000
22,UCynIYcsBwTrwBIecconPN2A,2570000
23,UC4dvgxfLxy2FupIsxsDACkA,67500
24,UCYetAe5kFTS6JR4yklBL8zQ,36000
25,UCJk8dZsM8SIGzIBJ-rDcB3Q,579000
26,UCljUAjufNh7VI0yElcAdlhg,340000
27,UCJqntep7t6aBm99fXDjmECQ,54000
28,UCmv1CLT6ZcFdTJMHxaR9XeA,18000000
29,UC4QadOSsJu54Qs8z99shRiQ,1490000
0,UCrkSGDjXXzkQYu2GGrXVEXw,65800
1,UCR9AUYUG67Mk58Sg2-Op9Qg,116000
2,UCAmJvDLNL3-2UGFu_AiSjPg,127000
3,UCI5pX--ky1-KE8xu5ybTq2Q,272000
4,UCgyqn1x2hefGq8WiW3B2T7A,177000
5,UCeLPm9yH_a_QH8n6445G-Ow,4830000
6,UC9TSfpyxg_-3jG-eqDI2_RQ,390000
7,UCMKvT0YVLufHMdGLH89J1oA,298000
8,UCQKzkqirhKvpa7DxzG55ZIw,195000
9,UC-km1012mEUQQLGxggmrazw,740000
10,UCN-bFIdJM0gQlgX7h6LKcZA,669000
11,UC1pHFqCMAIHP8gr4lYGtNLA,3820000
12,UCacanWYQJCIwGZ0BHtBkTJQ,1940
13,UCoFLB_Gw_AoxUuuzKjXrc_Q,397000
14,UCJhjE7wbdYAae1G25m0tHAA,2300000
15,UCCD76tKlE45u1YTX0cVh1OQ,201000
16,UCQUA8cPZgNoYEW2OgX482ng,533000
17,UCqAbcgEp4NqCRnLG3NVJezw,310000
18,UCjmvcdZFiJQkZ8R9_IEAefg,91800
19,UC2Ignfd6_UuFPBsSHiUq2Cw,10100
20,UCFRprJh_hBir3IJXujWYqlw,23600
21,UCSzYokfaH2v1521wqrh9fhA,24000
22,UC6XufPOPYUXtBKJCFgkPkVA,283000
23,UC7mXyzaRLWLq1fQtxvyGcEw,294000
24,UCKe0ri_Fx7yCAaLqVABZgGA,485000
25,UCCRb6nYKaT8tzLA8CwDdUtw,2780000
26,UCkvOiP-XrHCDvAoGPC3lZrA,54500
27,UCvUVWaHx2siMRl8ZOG1L5IA,3120
28,UCJZE3JknxQq5Qrycx1uz2Sg,22400
29,UCyo6aLuDHbUoNTv-NR-Y0NA,1010000
0,UCjANN0eUvw-WrZFXJaNfq0g,27500
1,UCSEVmNAvs5-8OdkKxyp8AWA,86300
2,UCfkM3u-0uSKADDitZLpXcfA,551000
3,UCriA6OetuAB_S9UCnvR-HdQ,416000
4,UCbZvkG2uAgr6Oiva4FytscQ,936000
5,UC7RMi15o0aQacJhxOc6LLmw,446000
6,UCGbOTPDlBwkN-4N85dK6U7Q,231000
7,UCi8o8ntuLNTbUgc3VD6i-eQ,146000
8,UCZq-i62jaVypC54ydBFKBwA,11700
9,UCm7S9NqpjZcB3OQ1-2zAghA,87300
10,UCLdnL7RNgh616cUbJJUGPRg,286000
11,UCaTFX7ckdowpnwHWcJGH2KQ,1410000
12,UC69xoWl5-Y3m-oRFTORIbKw,1250000
13,UCEsInI6avCL2afoAZX7nVdQ,286000
14,UCMtFAi84ehTSYSE9XoHefig,7630000
15,UCVP_Fma2_-BEKWYc79JVQDw,805000
16,UCroloVlHKUnvOMn5MtuvyDg,422000
17,UCwmjOIfMXz6dm6ntB3HNvdQ,85800
18,UCj-BQGbXXIuMFS04ZgvIeRg,1710000
19,UC0e87WXu_SJhrc8tb08qyaQ,122000
20,UCwB_AlxvT3A1uEcI9rA_7hg,1320000
21,UCUXfRsEIJ9xO1DT7TbEWksw,1800000
22,UCtmXnwe5EYXUc52pq-S2RAg,443000
